X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SE_ANNO_CAD_DATA
-8573167.42560596,4704396.22636214,19182042,200 block of I St SW,2019/10/11 04:00:00+00,2032,2019/10/11 04:00:00+00,2019,10,1D,Ward 6,Sexual Orientation,,Simple Assault,811004,398779.07,134606.03,38.87928645,-77.01407103,,,MPD,2024/02/16 21:02:52+00,8970,
-8571041.57203284,4704960.29380314,19182327,400 block of 8th St SE,2019/10/12 04:00:00+00,0356,2019/10/12 04:00:00+00,2019,10,1D,Ward 6,Race,Black,Simple Assault,802034,400436.06249436,135043.81509875,38.88323093,-76.99497417,,,MPD,2024/02/16 21:02:52+00,8971,
-8574558.35114718,4719277.77506506,19185859,7700 block of Georgia Ave NW,2019/10/16 04:00:00+00,1500,2019/10/17 04:00:00+00,2019,10,4D,Ward 4,Gender Identity/Expression,,Threats,801925,397698.26,146150.3,38.98327859,-77.02656592,,,MPD,2024/02/16 21:02:52+00,8972,
-8564132.12982392,4706454.17851098,19185744,300 block of 49th St NE,2019/10/17 04:00:00+00,1345,2019/10/17 04:00:00+00,2019,10,6D,Ward 7,Race,White,Simple Assault,806130,405820.54189135,136205.48005983,38.89367649,-76.93290561,,,MPD,2024/02/16 21:02:52+00,8973,
-8583422.58725243,4712472.03254648,19187774,5200 block of Loughboro Rd NW,2019/10/20 04:00:00+00,1300,2019/10/20 04:00:00+00,2019,10,2D,Ward 3,Gender Identity/Expression,,Simple Assault,809789,390792.88,140877.99,38.93573904,-77.10619468,,,MPD,2024/02/16 21:02:52+00,8974,
-8574465.79731883,4709688.43929107,19187611,1900 block of Vermont Ave NW,2019/10/20 04:00:00+00,0420,2019/10/20 04:00:00+00,2019,10,3D,Ward 1,Sexual Orientation,,Simple Assault,810390,397768.2,138713.48,38.91628586,-77.0257345,,,MPD,2024/02/16 21:02:52+00,8975,
-8572391.5882133,4705161.49851559,19188301,400 block of New Jersey Ave SE,2019/10/21 04:00:00+00,1415,2019/10/22 04:00:00+00,2019,10,1D,Ward 6,Religion,Muslim,Threats,812200,399383.85,135200.01,38.88463789,-77.00710157,,,MPD,2024/02/16 21:02:52+00,8976,
-8573809.44912937,4713415.84002717,19190478,4200 block of New Hampshire Ave NW,2019/10/24 04:00:00+00,1544,2019/10/24 04:00:00+00,2019,10,4D,Ward 4,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,802657,398280.16,141604.88,38.94233364,-77.01983842,,,MPD,2024/02/16 21:02:52+00,8977,
-8573514.59445669,4707433.52576826,19190108,400 block of Massachusetts Ave NW,2019/10/24 04:00:00+00,0150,2019/10/24 04:00:00+00,2019,10,1D,Ward 6,Ethnicity/National Origin,Jewish,Displaying Symbols,806146,398508.91,136963.55,38.90052346,-77.0171897,,,MPD,2024/02/16 21:02:52+00,8978,
-8575002.60734249,4708166.49386834,23087042,1300 block of M St NW,2023/05/20 04:00:00+00,1500,2023/06/01 04:00:00+00,2023,6,3D,Ward 2,Religion,Jewish,Theft,804481,397349.6,137532.66,38.90564747,-77.03055674,,,MPD,2024/02/16 21:02:52+00,8979,
-8572783.13395565,4707388.31908929,23080075,Unit block of H St NW,2023/05/21 04:00:00+00,1157,2023/05/21 04:00:00+00,2023,5,1D,Ward 6,Ethnicity/National Origin,Chinese,Simple Assault,804579,399078.88,136928.38,38.90020742,-77.01061888,,,MPD,2024/02/16 21:02:52+00,8980,
-8575244.4616051,4712968.70171515,23082345,3900 block of 14th St NW,2023/05/25 04:00:00+00,0240,2023/05/25 04:00:00+00,2023,5,4D,Ward 4,Sexual Orientation,,Simple Assault,806212,397162.49,141258.39,38.93920946,-77.03272935,,,MPD,2024/02/16 21:02:52+00,8981,
-8574898.21214629,4707047.66516991,23083278,600 block of 13th ST NW,2023/05/26 04:00:00+00,1620,2023/05/26 04:00:00+00,2023,5,2D,Ward 2,Ethnicity/National Origin,Asian,Simple Assault,809390,397430.66,136664.37,38.89782585,-77.02961894,,,MPD,2024/02/16 21:02:52+00,8982,
-8571992.24204136,4708478.06617322,23082996,1300 block of 2nd St NE,2023/05/26 04:00:00+00,0647,2023/05/26 04:00:00+00,2023,5,5D,Ward 6,Ethnicity/National Origin,African,Threats,815800,399695.2,137774,38.90782549,-77.00351418,,,MPD,2024/02/16 21:02:52+00,8983,
-8562676.70473887,4706759.28077883,23083939,5600 block of Eads St NE,2023/05/27 04:00:00+00,1739,2023/05/27 04:00:00+00,2023,5,6D,Ward 7,Race,Asian,Damage/Defacing/Destruction of Property,803081,406954.54957241,136443.19142005,38.89580964,-76.91983131,,,MPD,2024/02/16 21:02:52+00,8984,
-8577690.87675688,4707720.49017533,23084114,2500 block of K St NW,2023/05/27 04:00:00+00,2223,2023/05/28 04:00:00+00,2023,5,2D,Ward 2,Race,Black,Threats,813619,395254.77,137187.53,38.90252961,-77.05470587,,,MPD,2024/02/16 21:02:52+00,8985,
-8575002.60734249,4708166.49386834,23087014,1300 block of M St NW,2023/05/28 04:00:00+00,2230,2023/06/01 04:00:00+00,2023,6,3D,Ward 2,Religion,Jewish,Theft,804481,397349.6,137532.66,38.90564747,-77.03055674,,,MPD,2024/02/16 21:02:52+00,8986,
-8573862.73724949,4709589.44182512,20070828,600 block of Florida Ave NW,2020/05/12 04:00:00+00,0410,2020/05/12 04:00:00+00,2020,5,3D,Ward 2,Sexual Orientation,,Simple Assault,810091,398238,138636.55,38.91559392,-77.02031712,,,MPD,2024/02/16 21:02:52+00,8987,
-8576455.35186071,4708778.76401154,16087712,1600 block of Connecticut Ave NW,2016/05/30 04:00:00+00,1138,2016/05/20 04:00:00+00,2016,5,2D,Ward 2,Ethnicity/National Origin,Arab/Middle Eastern,Damage/Defacing/Destruction of Property,800193,396217.89,138008.23,38.90992743,-77.04360696,,,MPD,2024/02/16 21:02:52+00,8988,
-8575665.62639785,4709215.11126143,16097438,1700 block of 16th St NW,2016/06/15 04:00:00+00,0726,2016/06/15 04:00:00+00,2016,6,3D,Ward 2,Religion,Jewish,Damage/Defacing/Destruction of Property,813571,396833.32,138346.54,38.91297747,-77.03651274,,,MPD,2024/02/16 21:02:52+00,8989,
-8580731.82849835,4715590.44341089,16111756,5200 block of 42nd St NW,2016/07/06 04:00:00+00,2015-2019,2016/07/06 04:00:00+00,2016,7,2D,Ward 3,Race,White,Threats,811003,392890.73,143294.35,38.95752576,-77.08202319,,,MPD,2024/02/16 21:02:52+00,8990,
-8575028.65157461,4707719.25505809,19082844,1300 block of K St NW,2019/05/08 04:00:00+00,1646,2019/05/14 04:00:00+00,2019,5,2D,Ward 2,Race,Black,Threats,804051,397329.19,137185.6,38.90252097,-77.0307907,,,MPD,2024/02/16 21:02:52+00,8991,
-8574038.35559715,4709792.09745416,19083560,2000 block of Georgia Ave NW,2019/05/15 04:00:00+00,1724,2019/05/15 04:00:00+00,2019,5,3D,Ward 1,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,814110,398101.22,138793.82,38.91701037,-77.02189472,,,MPD,2024/02/16 21:02:52+00,8992,
-8575220.43421611,4707893.26625541,19099942,1400 block of L St NW,2019/06/08 04:00:00+00,1918,2019/06/08 04:00:00+00,2019,6,2D,Ward 2,Sexual Orientation,,Simple Assault,807754,397179.8,137320.69,38.90373744,-77.03251351,,,MPD,2024/02/16 21:02:52+00,8993,
-8573678.63530027,4714967.12798448,17116110,400 block of Hamilton St NW,2017/03/01 05:00:00+00,1700,2017/07/07 04:00:00+00,2017,7,4D,Ward 4,Race,Black,Damage/Defacing/Destruction of Property,809509,398382.28,142807.96,38.95317151,-77.0186633,,,MPD,2024/02/16 21:02:52+00,8994,
-8572590.67131249,4696436.49073385,17044818,Unit block of Galveston ST SW,2017/03/19 04:00:00+00,1509,2017/03/20 04:00:00+00,2017,3,7D,Ward 8,Sexual Orientation,,Threats,804808,399228.02425324,128424.52830861,38.82360132,-77.00888996,,,MPD,2024/02/16 21:02:52+00,8995,
-8575141.13209065,4712511.63057481,17057623,1300 block of Perry Pl NW,2017/04/08 04:00:00+00,1930,2017/04/09 04:00:00+00,2017,4,4D,Ward 1,Gender Identity/Expression,,ADW,807659,397242.84,140903.83,38.93601573,-77.03180113,,,MPD,2024/02/16 21:02:52+00,8996,
-8573762.28166069,4706977.16802856,17066548,500 block of F St NW,2017/04/23 04:00:00+00,0203,2017/04/23 04:00:00+00,2017,4,1D,Ward 2,Race,Black,Simple Assault,802125,398315.83,136609.42,38.89733298,-77.01941471,,,MPD,2024/02/16 21:02:52+00,8997,
-8576275.07176897,4711606.96738616,17075921,1800 block of Kenyon St NW,2017/05/05 04:00:00+00,2300,2017/05/07 04:00:00+00,2017,5,3D,Ward 1,Race,Black,Damage/Defacing/Destruction of Property,813788,396359.36,140202.43,38.92969409,-77.04198748,,,MPD,2024/02/16 21:02:52+00,8998,
-8577178.5432482,4708253.3376968,17077409,1200 block of 23rd St NW,2017/05/08 04:00:00+00,2117,2017/05/09 04:00:00+00,2017,5,2D,Ward 2,Sexual Orientation,,Threats,811356,395654.21,137600.8,38.90625455,-77.0501035,,,MPD,2024/02/16 21:02:52+00,8999,
-8566759.59442622,4702329.43013199,17092794,2100 block of 36th Pl SE,2017/06/01 04:00:00+00,1701,2017/06/01 04:00:00+00,2017,6,6D,Ward 7,Race,Black,Displaying Symbols,814732,403774.47859346,133002.24268086,38.86483164,-76.95650852,,,MPD,2024/02/16 21:02:52+00,9000,
-8570969.615366,4708004.63839051,17101364,800 block of Florida Ave NE,2017/06/14 04:00:00+00,1844,2017/06/14 04:00:00+00,2017,6,5D,Ward 6,Race,Black,Damage/Defacing/Destruction of Property,802627,400492,137406.63,38.90451601,-76.99432777,,,MPD,2024/02/16 21:02:52+00,9001,
-8574343.34295541,4709790.09900187,17103557,900 block of U St NW,2017/06/18 04:00:00+00,0139,2017/06/18 04:00:00+00,2017,6,3D,Ward 1,Race,Black,Simple Assault,813703,397863.62,138792.33,38.91699641,-77.02463447,,,MPD,2024/02/16 21:02:52+00,9002,
-8573123.08648226,4708949.48936298,17117228,200 block of Q St NW,2017/07/09 04:00:00+00,0001,2017/07/09 04:00:00+00,2017,7,3D,Ward 5,Sexual Orientation,,Threats,807731,398814.16,138139.89,38.9111208,-77.01367272,,,MPD,2024/02/16 21:02:52+00,9003,
-8570844.39878446,4706216.42149857,17124531,900 block of Constitution Ave NE,2017/07/20 04:00:00+00,1030,2017/07/20 04:00:00+00,2017,7,1D,Ward 6,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,805123,400589.67,136018.83,38.89201414,-76.99320293,,,MPD,2024/02/16 21:02:52+00,9004,
-8576241.21940203,4708226.01445089,17131013,1200 block of 18th ST NW,2017/07/30 04:00:00+00,2339,2017/07/31 04:00:00+00,2017,7,2D,Ward 2,Sexual Orientation,,ADW,810826,396384.53,137579.23,38.90606355,-77.04168338,,,MPD,2024/02/16 21:02:52+00,9005,
-8575452.79429522,4712018.14002574,17135081,1500 block of Newton St NW,2017/08/06 04:00:00+00,1414,2017/08/06 04:00:00+00,2017,8,4D,Ward 1,Sexual Orientation,,Threats,815254,396999.96,140521.12,38.93256737,-77.03460084,,,MPD,2024/02/16 21:02:52+00,9006,
-8574255.4968133,4712127.19958508,17142554,3500 block of Georgia Ave NW,2017/08/18 04:00:00+00,0950,2017/08/18 04:00:00+00,2017,8,4D,Ward 1,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,801638,397932.53,140605.42,38.93332946,-77.02384533,,,MPD,2024/02/16 21:02:52+00,9007,
-8574268.99462682,4709687.62956781,17156744,1900 block of 9th St NW,2017/09/10 04:00:00+00,0315,2017/09/10 04:00:00+00,2017,9,3D,Ward 1,Race,Black,Threats,800252,397921.52,138712.81,38.9162802,-77.02396659,,,MPD,2024/02/16 21:02:52+00,9008,
-8572783.13395565,4707388.31908929,17160176,Unit block of H St NW,2017/09/15 04:00:00+00,1230,2017/09/15 04:00:00+00,2017,9,1D,Ward 6,Disability,,Simple Assault,804579,399078.88,136928.38,38.90020742,-77.01061888,,,MPD,2024/02/16 21:02:52+00,9009,
-8574962.4846849,4706715.89609151,20163191,1300 block of Pennsylvania Ave NW,2020/11/14 05:00:00+00,2011,2020/11/15 05:00:00+00,2020,11,2D,Ward 2,Political Affiliation,,Riot Act,800757,397380.49,136406.9,38.89550632,-77.03019631,,,MPD,2024/02/16 21:02:52+00,9010,
-8575666.02972201,4709003.22431906,21007312,1600 block of 16th ST NW,2021/01/16 05:00:00+00,1933,2021/01/16 05:00:00+00,2021,1,3D,Ward 2,Race,Black,Threats,804188,396832.94,138182.13,38.91149641,-77.03651636,,,MPD,2024/02/16 21:02:52+00,9011,
-8582263.40955789,4713815.54762891,16162304,4800 block of Massachusetts Ave NW,2016/09/24 04:00:00+00,1000-1030,2016/09/24 04:00:00+00,2016,9,2D,Ward 3,Religion,Jewish,Threats,810578,391696.79,141919.06,38.94512631,-77.09578162,,,MPD,2024/02/16 21:02:52+00,9012,
-8572079.51752412,4709585.19817788,24023109,100 block T St NE,2024/02/14 05:00:00+00,0141,2024/02/14 05:00:00+00,2024,2,5D,Ward 5,Gender Identity/Expression,,ADW,803677,399627.24,138633.07,38.91556426,-77.00429819,MPD_EDITOR,2024/03/06 22:18:06+00,MPD,2024/04/17 18:27:53+00,9013,
-8576230.9289694,4708282.68092874,24023235,18th St NW and Connecticut Ave NW,2024/02/14 05:00:00+00,1023,2024/02/14 05:00:00+00,2024,2,2D,Ward 2,Race,Black,Simple Assault,903451,396392.568,137623.1994,38.90645968,-77.04159094,MPD_EDITOR,2024/03/06 22:18:40+00,MPD,2024/04/17 18:28:09+00,9014,
-8578412.0574782,4708101.12022635,24023471,31st St NW and M St NW,2024/02/14 05:00:00+00,1715,2024/02/14 05:00:00+00,2024,2,2D,Ward 2,Race,Black,Simple Assault,907343,394693.0201,137483.2646,38.90519048,-77.06118434,MPD_EDITOR,2024/03/06 22:19:13+00,MPD,2024/04/17 18:28:24+00,9015,
-8571503.53418486,4711932.24316781,24023901,400 block Michigan Ave NE,2024/02/15 05:00:00+00,1030,2024/02/15 05:00:00+00,2024,2,4D,Ward 5,Religion,Catholic,Damage/Defacing/Destruction of Property,811625,400075.95,140453.92,38.93196713,-76.99912404,MPD_EDITOR,2024/03/06 22:19:50+00,MPD,2024/04/17 18:27:35+00,9016,
-8572098.94597559,4708165.94514023,24026673,200 block M St NE,2024/02/20 05:00:00+00,1737,2024/02/20 05:00:00+00,2024,2,5D,Ward 6,Sexual Orientation,,Simple Assault,802637,399612.05,137531.8,38.90564363,-77.00447272,MPD_EDITOR,2024/03/06 22:20:20+00,MPD,2024/04/17 18:27:17+00,9017,
-8571153.81054535,4700034.65502541,24026688,2700 block Martin Luther King Jr Ave SE,2024/02/20 05:00:00+00,1725,2024/02/20 05:00:00+00,2024,2,7D,Ward 8,Gender Identity/Expression,,Simple Assault,809595,400348.7501,131219.3864,,,MPD_EDITOR,2024/03/06 22:20:57+00,MPD,2024/03/06 23:27:56+00,9018,
-8569262.54724249,4707555.70895347,24026739,900 block 17th St NE,2024/02/20 05:00:00+00,1800,2024/02/20 05:00:00+00,2024,2,5D,Ward 5,Ethnicity/National Origin,Hispanic,Threats,803273,401822.2,137058.44,38.90137764,-76.97899292,MPD_EDITOR,2024/03/06 22:21:34+00,MPD,2024/04/17 18:26:56+00,9019,
-8573408.02352011,4704333.27210798,24029701,900 block Wesley Pl SW,2024/02/25 05:00:00+00,1600,2024/02/25 05:00:00+00,2024,2,1D,Ward 6,Ethnicity/National Origin,Taiwanese,Threats,802996,398591.52502065,134557.1902983,38.87884621,-77.01623236,MPD_EDITOR,2024/03/06 22:22:03+00,MPD,2024/03/07 00:13:16+00,9020,
-8574562.15166301,4713958.55192679,24029845,Buchanan St NW and Georgia Ave NW,2024/02/26 05:00:00+00,1744,2024/02/26 05:00:00+00,2024,2,4D,Ward 4,Ethnicity/National Origin,Jewish,Displaying Symbols,900421,397694.1,142025.95,38.94612542,-77.02660006,MPD_EDITOR,2024/03/06 22:22:54+00,MPD,2024/04/17 18:26:14+00,9021,
-8572950.98945672,4707079.87418652,24038733,600 block New Jersey Ave NW,2024/03/12 04:00:00+00,0359,2024/03/14 04:00:00+00,2024,3,1D,Ward 6,Ethnicity/National Origin,Jewish,Displaying Symbols,814453,398948.05,136689.02,38.89805103,-77.01212675,MPD_EDITOR,2024/04/17 17:31:17+00,MPD,2024/04/17 18:24:42+00,9022,
-8571910.21529698,4705900.82849259,24016851,200 block East Capitol St NE,2024/02/02 05:00:00+00,1650,2024/02/02 05:00:00+00,2024,2,1D,Ward 6,Ethnicity/National Origin,Jewish,Displaying Symbols,811100,399759.05,135773.86,38.88980753,-77.00277732,MPD_EDITOR,2024/03/06 22:16:35+00,MPD,2024/03/07 00:18:22+00,9023,
-8575644.82039898,4720134.99244716,24043532,8000 block 16th St NW,2024/03/16 04:00:00+00,1600,2024/03/22 04:00:00+00,2024,3,4D,Ward 4,Ethnicity/National Origin,Israeli,Damage/Defacing/Destruction of Property,814970,396852.9,146815.05,38.98926418,-77.03632583,MPD_EDITOR,2024/04/17 17:32:13+00,MPD,2024/04/17 18:24:04+00,9024,
-8577326.09001249,4707208.65325647,24001026,"700 block 24th St NW
",2024/01/01 05:00:00+00,"1858
",2024/01/02 05:00:00+00,2024,1,2D,Ward 2,Ethnicity/National Origin,African,ADW,801762,395538.79,136790.15,38.89895135,-77.05142894,MPD_EDITOR,2024/02/08 22:00:18+00,MPD,2024/04/17 18:31:55+00,9025,
-8575661.43881692,4711497.11926724,24032493,3100 block 16th St NW,2024/03/02 05:00:00+00,1450,2024/03/02 05:00:00+00,2024,3,3D,Ward 1,Gender Identity/Expression,,Threats,808284,396837.29,140117.01,38.92892645,-77.03647512,MPD_EDITOR,2024/04/17 17:34:15+00,MPD,2024/04/17 18:25:54+00,9026,
-8571606.30847423,4710211.40670497,24101798,400 block Rhode Island Ave NE,2024/07/03 04:00:00+00,1716,2024/07/03 04:00:00+00,2024,7,5D,Ward 5,Sexual Orientation,,Simple Assault,801957,399995.9,139118.92,38.91994103,-77.00004728,MPD_EDITOR,2024/08/12 18:06:22+00,MPD,2024/08/15 21:15:24+00,9027,
-8573483.95700616,4707547.95633897,24101826,400 block I St NW,2024/07/03 04:00:00+00,1848,2024/07/03 04:00:00+00,2024,7,1D,Ward 6,Race,Black,Simple Assault,816530,398532.8,137052.35,38.90132344,-77.01691448,MPD_EDITOR,2024/08/12 18:07:18+00,MPD,2024/08/15 21:15:48+00,9028,
-8576015.21725312,4710886.08619544,24104322,1700 block Columbia Rd NW,2024/07/08 04:00:00+00,0227,2024/07/08 04:00:00+00,2024,7,3D,Ward 1,Sexual Orientation,,Threats,800952,396561.52,139643.1,38.92465629,-77.03965317,MPD_EDITOR,2024/08/12 18:08:01+00,MPD,2024/08/15 21:37:02+00,9029,
-8569925.40157343,4709525.12756242,24126081,2000 block Fenwick St NE,2024/08/17 04:00:00+00,0216,2024/08/17 04:00:00+00,2024,8,5D,Ward 5,Race,Black,Simple Assault,810297,401305.44,138586.56,38.91514439,-76.98494744,MPD_EDITOR,2024/09/17 22:33:08+00,MPD,2024/09/18 23:25:53+00,9030,
-8579662.99767938,4712232.08410798,24108629,3300 block Wisconsin Ave NW,2024/07/15 04:00:00+00,2048,2024/07/15 04:00:00+00,2024,7,2D,Ward 3,Race,Black,Simple Assault,811570,393720.86,140689,38.93406237,-77.07242173,MPD_EDITOR,2024/08/12 18:10:23+00,MPD,2024/08/15 21:37:36+00,9031,
-8573930.27445508,4709059.44718182,24107949,1600 block Marion St NW,2024/07/14 04:00:00+00,1812,2024/07/14 04:00:00+00,2024,7,3D,Ward 2,Religion,Muslim,Simple Assault,803088,398185.29,138225.33,38.9118894,-77.02092381,MPD_EDITOR,2024/08/12 18:09:45+00,MPD,2024/08/15 21:37:27+00,9032,
-8574384.00780588,4707954.39247474,24110834,900 block L St NW,2024/07/19 04:00:00+00,1811,2024/07/19 04:00:00+00,2024,7,3D,Ward 2,Ethnicity/National Origin,Oromo,ADW,804086,397831.55,137367.92,38.90416476,-77.02499977,MPD_EDITOR,2024/08/12 18:10:54+00,MPD,2024/08/15 21:37:45+00,9033,
-8575049.37470763,4710899.99584095,24111250,1300 block Fairmont St NW,2024/07/20 04:00:00+00,1335,2024/07/20 04:00:00+00,2024,7,3D,Ward 1,Sexual Orientation,,Threats,804659,397313.88,139653.6,38.9247535,-77.03097686,MPD_EDITOR,2024/08/12 18:11:23+00,MPD,2024/08/15 21:37:55+00,9034,
-8580051.28307733,4712465.05678713,24111723,3800 block Newark St NW,2024/07/21 04:00:00+00,0800,2024/07/21 04:00:00+00,2024,7,2D,Ward 3,Ethnicity/National Origin,Israeli,Damage/Defacing/Destruction of Property,803108,393418.59,140869.96,38.9356903,-77.07590975,MPD_EDITOR,2024/08/12 18:11:51+00,MPD,2024/08/15 21:38:05+00,9035,
-8580146.7623717,4713466.71424935,24113218,4100 block Wisconsin Ave NW,2024/07/24 04:00:00+00,0645,2024/07/24 04:00:00+00,2024,7,2D,Ward 3,Race,Black,Simple Assault,805326,393344.88,141646.95,38.94268909,-77.07676746,MPD_EDITOR,2024/08/12 18:12:17+00,MPD,2024/08/15 21:38:13+00,9036,
-8572874.16703295,4709647.25104888,24114399,Unit block Rhode Island Ave NW,2024/07/26 04:00:00+00,0700,2024/07/26 04:00:00+00,2024,7,3D,Ward 5,Ethnicity/National Origin,Israeli,Damage/Defacing/Destruction of Property,218721,398998.15,138708.94,38.91624756,-77.01155215,MPD_EDITOR,2024/08/12 18:12:43+00,MPD,2024/08/15 21:39:13+00,9037,
-8574669.02283706,4709790.45660157,24116418,1100 block U St NW,2024/07/30 04:00:00+00,0033,2024/07/30 04:00:00+00,2024,7,3D,Ward 1,Sexual Orientation,,Robbery,812182,397609.9,138792.68,38.91699891,-77.0275601,MPD_EDITOR,2024/08/12 18:13:13+00,MPD,2024/08/15 21:38:29+00,9038,
-8574669.02283706,4709790.45660157,24100232,11th St NW & U ST NW,2024/06/28 04:00:00+00,0000,2024/07/01 04:00:00+00,2024,7,3D,ward 1,Sexual Orientation,,Simple Assault,812182,397609.9,138792.68,38.91699891,-77.0275601,MPD_EDITOR,2024/08/12 18:13:44+00,MPD,2024/08/15 21:17:37+00,9039,
-8574650.22263439,4711395.75449048,24126607,3000 block 11th St NW,2024/08/18 04:00:00+00,0035,2024/08/17 04:00:00+00,2024,8,3D,Ward 1,Sexual Orientation,,Robbery,804778,397624.92,140038.1,38.92821809,-77.02739122,MPD_EDITOR,2024/09/17 22:33:50+00,MPD,2024/09/18 23:26:01+00,9040,
-8566525.87157515,4706025.8347726,24127205,3500 block Ames St NE,2024/08/19 04:00:00+00,0603,2024/08/19 04:00:00+00,2024,8,6D,Ward 7,Sexual Orientation,,Threats,800536,403955.26,135871.87,38.89068157,-76.95440895,MPD_EDITOR,2024/09/17 22:34:37+00,MPD,2024/09/18 23:26:10+00,9041,
-8574155.64113252,4709899.64990768,24128857,8th St NW & V St NW,2024/08/21 04:00:00+00,2250,2024/08/22 04:00:00+00,2024,8,3D,Ward 1,Ethnicity/National Origin,Chinese,Threats,902004,398009.87,138877.29,38.9177621,-77.02294832,MPD_EDITOR,2024/09/17 22:40:24+00,MPD,2024/09/18 23:26:17+00,9042,
-8580015.72183792,4709419.37116205,24129684,39th St NW & S St NW,2024/08/15 04:00:00+00,0000,2024/08/23 04:00:00+00,2024,8,2D,Ward 2,Ethnicity/National Origin,Israeli,Damage/Defacing/Destruction of Property,903269,393444.33,138507.1099,38.9144052,-77.0755903,MPD_EDITOR,2024/09/17 22:41:21+00,MPD,2024/09/18 23:26:24+00,9043,
-8569689.85946396,4708519.26047328,24135110,1700 block Trinidad Ave NE,2024/09/02 04:00:00+00,0634,2024/09/02 04:00:00+00,2024,9,5D,Ward 5,Sexual Orientation,,Threats,800986,401489.09,137806.1,38.90811345,-76.98283153,MPD_EDITOR,2024/10/08 18:07:09+00,MPD,2024/10/08 18:59:39+00,9044,
-8570968.1655031,4710483.82717213,24136217,800 block Rhode Island Ave NE,2024/08/31 04:00:00+00,0001,2024/09/04 04:00:00+00,2024,9,5D,Ward 5,Ethnicity/National Origin,Israeli,Damage/Defacing/Destruction of Property,807944,400493.01,139330.29,38.92184498,-76.99431474,MPD_EDITOR,2024/10/08 18:07:51+00,MPD,2024/10/08 19:04:48+00,9045,
